"Unit ID","Date Time","Proj ID",Temperature,Light
0x00540008,"2018-01-25 11:08:45",2,24.75,6
0x00540008,"2018-01-25 11:09:49",2,24.81,24
0x00540008,"2018-01-25 11:10:54",2,24.87,201
0x00540008,"2018-01-25 11:11:59",2,24.87,216
0x00540008,"2018-01-25 11:13:03",2,24.93,216
0x00540008,"2018-01-25 11:14:07",2,25,1439
0x00540008,"2018-01-25 11:15:13",2,25,216
0x00540008,"2018-01-25 11:16:17",2,24.93,216
0x00540008,"2018-01-25 11:17:22",2,25,161
0x00540008,"2018-01-25 11:18:25",2,25,161
0x00540008,"2018-01-25 11:19:29",2,25,176
0x00540008,"2018-01-25 11:20:33",2,25,185
0x00540008,"2018-01-25 11:21:37",2,25,201
0x00540008,"2018-01-25 11:22:40",2,25,216
0x00540008,"2018-01-25 11:23:45",2,25,185
0x00540008,"2018-01-25 11:24:27",2,25,185
0x00540008,"2018-01-25 11:25:48",2,85,121
0x00540008,"2018-01-25 11:26:52",2,25,40
0x00540008,"2018-01-25 11:27:57",2,25,207
0x00540008,"2018-01-25 11:29:03",2,24.93,1296
0x00540008,"2018-01-25 11:30:06",2,25,1206
0x00540008,"2018-01-25 11:31:11",2,25.06,1232
0x00540008,"2018-01-25 11:32:15",2,25.12,1158
0x00540008,"2018-01-25 11:33:21",2,25.12,1111
0x00540008,"2018-01-25 11:34:24",2,25.12,1193
0x00540008,"2018-01-25 11:35:29",2,25.12,1176
0x00540008,"2018-01-25 11:36:35",2,25.12,1136
0x00540008,"2018-01-25 11:37:39",2,25.12,1169
0x00540008,"2018-01-25 11:38:43",2,25.12,1178
0x00540008,"2018-01-25 11:39:48",2,25.12,1129
0x00540008,"2018-01-25 11:40:52",2,25.12,1065
0x00540008,"2018-01-25 11:41:57",2,25.18,1114
0x00540008,"2018-01-25 11:43:01",2,25.18,1107
0x00540008,"2018-01-25 11:44:05",2,25,953
0x00540008,"2018-01-25 11:45:10",2,24.81,978
0x00540008,"2018-01-25 11:46:14",2,24.75,962
0x00540008,"2018-01-25 11:47:19",2,24.75,881
